Src,Eqid,Version,Datetime,Lat,Lon,Magnitude,Depth,NST,Region
nc,71541721,3,"Saturday, March 12, 2011 03:36:39 UTC",39.5043,-122.9533,2.1,12.40,30,"Northern California"
us,c0001zzu,9,"Saturday, March 12, 2011 03:34:46 UTC",35.2566,140.9727,5.3,25.20,258,"near the east coast of Honshu, Japan"
ak,10192842,2,"Saturday, March 12, 2011 03:30:41 UTC",62.8945,-150.4046,1.3,90.90,16,"Central Alaska"
us,c0001zzj,A,"Saturday, March 12, 2011 03:29:28 UTC",37.9295,144.6705,5.3,25.10,229,"off the east coast of Honshu, Japan"
ak,10190047,2,"Saturday, March 12, 2011 03:26:49 UTC",63.2498,-151.8027,1.3,1.90,12,"Central Alaska"
ci,10907501,4,"Saturday, March 12, 2011 03:24:43 UTC",33.8368,-116.8547,1.2,16.20,47,"Southern California"
us,c0001zze,4,"Saturday, March 12, 2011 03:21:44 UTC",37.9243,143.9229,4.8,25.00,69,"off the east coast of Honshu, Japan"
mb,11647918,2,"Saturday, March 12, 2011 03:18:29 UTC",45.0246,-111.9686,1.1,5.50,13,"western Montana"
us,c0001zyi,6,"Saturday, March 12, 2011 03:11:59 UTC",35.9497,141.4069,5.7,24.50,337,"near the east coast of Honshu, Japan"
us,c0001zy1,8,"Saturday, March 12, 2011 03:01:48 UTC",39.6121,142.7696,5.8,25.00,405,"near the east coast of Honshu, Japan"
mb,11253305,2,"Saturday, March 12, 2011 02:52:08 UTC",45.0451,-111.9478,1.1,12.70,14,"western Montana"
ci,10907469,4,"Saturday, March 12, 2011 02:51:18 UTC",32.5865,-115.7083,1.9,5.20,22,"Baja California, Mexico"
us,c0001zxm,7,"Saturday, March 12, 2011 02:47:35 UTC",37.6172,143.6959,5.6,25.70,346,"off the east coast of Honshu, Japan"
hv,60222826,1,"Saturday, March 12, 2011 02:43:48 UTC",19.3410,-154.9923,2.6,8.20,24,"Hawaii region, Hawaii"
mb,11727154,2,"Saturday, March 12, 2011 02:43:34 UTC",45.0448,-111.9526,1.2,14.60,13,"western Montana"
us,c0001zxi,8,"Saturday, March 12, 2011 02:43:10 UTC",39.1705,142.3423,5.0,25.30,159,"near the east coast of Honshu, Japan"
ak,10192840,2,"Saturday, March 12, 2011 02:38:08 UTC",63.1196,-149.4600,1.1,84.70,11,"Central Alaska"
ci,10907445,3,"Saturday, March 12, 2011 02:36:15 UTC",36.1098,-117.8570,1.3,5.40,11,"Central California"
us,c0001zx0,8,"Saturday, March 12, 2011 02:34:04 UTC",36.7384,141.4115,5.2,22.20,238,"near the east coast of Honshu, Japan"
us,c0001zwz,5,"Saturday, March 12, 2011 02:27:49 UTC",37.9413,144.4963,4.8,25.00,109,"off the east coast of Honshu, Japan"
us,c0001zw7,7,"Saturday, March 12, 2011 02:13:51 UTC",37.5690,143.7382,4.9,24.90,63,"off the east coast of Honshu, Japan"
us,c0001zw4,5,"Saturday, March 12, 2011 02:07:21 UTC",37.8251,143.2072,4.9,24.60,113,"off the east coast of Honshu, Japan"
us,c0001zw3,5,"Saturday, March 12, 2011 02:04:55 UTC",36.7395,141.5119,4.8,25.40,43,"near the east coast of Honshu, Japan"
us,c0001zvz,5,"Saturday, March 12, 2011 01:59:43 UTC",37.5215,142.7831,5.2,24.50,169,"off the east coast of Honshu, Japan"
us,c0001zv3,9,"Saturday, March 12, 2011 01:47:16 UTC",37.5879,142.6816,6.8,24.80,406,"off the east coast of Honshu, Japan"
us,c0001zv9,7,"Saturday, March 12, 2011 01:46:20 UTC",37.3541,141.9982,6.2,25.40,114,"near the east coast of Honshu, Japan"
us,c0001zv1,5,"Saturday, March 12, 2011 01:43:20 UTC",36.3214,141.7533,5.2,27.70,220,"near the east coast of Honshu, Japan"
ak,10189833,2,"Saturday, March 12, 2011 01:40:26 UTC",62.9902,-151.0129,2.3,120.90,34,"Central Alaska"
ak,10189828,2,"Saturday, March 12, 2011 01:38:21 UTC",63.1414,-151.4242,1.9,7.00,21,"Central Alaska"
us,c0001zub,C,"Saturday, March 12, 2011 01:34:10 UTC",38.7484,142.8531,6.0,24.50,333,"near the east coast of Honshu, Japan"
us,c0001zu5,8,"Saturday, March 12, 2011 01:25:04 UTC",36.4249,141.6053,5.1,27.50,88,"near the east coast of Honshu, Japan"
us,c0001ztr,7,"Saturday, March 12, 2011 01:19:07 UTC",-16.7271,-173.1739,6.1,10.90,287,"Tonga"
us,c0001ztw,A,"Saturday, March 12, 2011 01:17:41 UTC",-16.6609,-173.0659,5.7,31.50,82,"Tonga"
us,c0001zsx,B,"Saturday, March 12, 2011 01:17:01 UTC",38.0949,142.7024,5.4,24.60,263,"near the east coast of Honshu, Japan"
us,c0001zsu,7,"Saturday, March 12, 2011 01:12:16 UTC",37.1180,140.5350,4.8,54.50,126,"eastern Honshu, Japan"
ak,10189716,2,"Saturday, March 12, 2011 01:09:17 UTC",63.4885,-150.8775,1.3,9.40,15,"Central Alaska"
ak,10189715,2,"Saturday, March 12, 2011 01:05:47 UTC",53.9764,-163.6494,2.3,26.40,15,"Unimak Island region, Alaska"
us,c0001zry,C,"Saturday, March 12, 2011 01:03:59 UTC",37.9387,141.5564,5.1,26.00,200,"near the east coast of Honshu, Japan"
ak,10189710,2,"Saturday, March 12, 2011 00:48:12 UTC",58.1672,-155.3336,1.2,4.10, 9,"Alaska Peninsula"
us,c0001zqv,9,"Saturday, March 12, 2011 00:45:09 UTC",36.0415,141.8150,5.5,23.70,293,"near the east coast of Honshu, Japan"
us,c0001zqr,7,"Saturday, March 12, 2011 00:39:37 UTC",37.3174,142.4504,5.0,25.00,76,"off the east coast of Honshu, Japan"
us,c0001zpz,6,"Saturday, March 12, 2011 00:25:08 UTC",37.8027,141.8940,5.0,29.80,171,"near the east coast of Honshu, Japan"
us,c0001zpt,8,"Saturday, March 12, 2011 00:21:24 UTC",36.4754,143.5858,5.0,24.50,87,"off the east coast of Honshu, Japan"
hv,60222806,1,"Saturday, March 12, 2011 00:04:08 UTC",19.3372,-154.9810,3.0,9.30,23,"Hawaii region, Hawaii"
us,c0001znm,6,"Friday, March 11, 2011 23:59:21 UTC",36.4993,141.4407,5.4,22.60,147,"near the east coast of Honshu, Japan"
us,c0001zn0,D,"Friday, March 11, 2011 23:58:03 UTC",38.4596,143.5304,5.3,29.10,207,"off the east coast of Honshu, Japan"
us,c0001zma,C,"Friday, March 11, 2011 23:53:28 UTC",38.8585,142.4519,5.1,25.30,133,"near the east coast of Honshu, Japan"
ci,10907405,4,"Friday, March 11, 2011 23:42:02 UTC",33.9370,-116.8238,1.4,21.30,69,"Southern California"
us,c0001zle,7,"Friday, March 11, 2011 23:40:11 UTC",37.0734,143.5292,5.1,25.30,159,"off the east coast of Honshu, Japan"
us,c0001zl4,5,"Friday, March 11, 2011 23:31:22 UTC",33.7278,143.8554,4.9,24.90,33,"off the east coast of Honshu, Japan"
us,c0001zkk,8,"Friday, March 11, 2011 23:26:50 UTC",39.1778,142.7088,5.3,24.90,215,"near the east coast of Honshu, Japan"
us,c0001zk6,6,"Friday, March 11, 2011 23:21:22 UTC",39.1613,143.2956,5.0,25.00,77,"off the east coast of Honshu, Japan"
uu,03112311,2,"Friday, March 11, 2011 23:11:35 UTC",38.1355,-112.7510,1.0,7.20, 7,"Utah"
us,c0001zjj,8,"Friday, March 11, 2011 23:05:14 UTC",39.7318,141.8498,4.9,65.00,128,"eastern Honshu, Japan"
nc,71541661,3,"Friday, March 11, 2011 22:59:44 UTC",38.8205,-122.8000,1.1,3.30,61,"Northern California"
us,c0001zj0,4,"Friday, March 11, 2011 22:54:28 UTC",36.4938,142.2666,5.4,25.40,90,"off the east coast of Honshu, Japan"
us,c0001zi6,9,"Friday, March 11, 2011 22:51:18 UTC",37.8065,144.9667,5.8,25.00,317,"off the east coast of Honshu, Japan"
ci,10907389,2,"Friday, March 11, 2011 22:44:44 UTC",32.9363,-117.6582,1.9,6.30,22,"Gulf of Santa Catalina, California"
ak,10189529,2,"Friday, March 11, 2011 22:43:53 UTC",63.0489,-149.4167,2.1,81.20,30,"Central Alaska"
nc,71541656,B,"Friday, March 11, 2011 22:43:20 UTC",37.9205,-120.5112,2.1,0.00, 8,"Central California"
us,c0001zhy,8,"Friday, March 11, 2011 22:42:58 UTC",37.6275,143.8007,5.3,27.40,221,"off the east coast of Honshu, Japan"
us,c0001zhv,5,"Friday, March 11, 2011 22:36:56 UTC",37.0969,143.7956,5.0,25.00,82,"off the east coast of Honshu, Japan"
us,c0001zgy,4,"Friday, March 11, 2011 22:29:42 UTC",38.2847,142.6355,4.6,25.00,51,"near the east coast of Honshu, Japan"
us,c0001zi3,3,"Friday, March 11, 2011 22:22:35 UTC",39.1801,142.9168,4.9,25.00,47,"near the east coast of Honshu, Japan"
us,c0001zfq,6,"Friday, March 11, 2011 22:08:13 UTC",40.1524,142.2189,4.7,47.50,36,"near the east coast of Honshu, Japan"
nc,71541626,2,"Friday, March 11, 2011 22:04:04 UTC",37.3258,-122.1038,1.5,0.00,24,"San Francisco Bay area, California"
pr,11070002,0,"Friday, March 11, 2011 22:01:25 UTC",19.0814,-64.7009,2.9,62.00, 4,"Virgin Islands region"
ak,10189507,2,"Friday, March 11, 2011 21:58:41 UTC",64.8793,-149.1321,1.1,5.00,11,"Central Alaska"
us,c0001zdp,9,"Friday, March 11, 2011 21:41:57 UTC",37.2788,142.3511,5.2,10.10,226,"off the east coast of Honshu, Japan"
nc,71541581,2,"Friday, March 11, 2011 21:38:14 UTC",36.5627,-121.0780,1.3,5.90,23,"Central California"
us,c0001zdf,7,"Friday, March 11, 2011 21:34:25 UTC",37.4008,141.2364,4.8,37.10,93,"near the east coast of Honshu, Japan"
ak,10189482,2,"Friday, March 11, 2011 21:18:23 UTC",63.1046,-151.3146,1.0,1.70,15,"Central Alaska"
hv,60222776,1,"Friday, March 11, 2011 21:15:23 UTC",19.3842,-155.0008,2.3,9.50,18,"Island of Hawaii, Hawaii"
us,c0001za1,7,"Friday, March 11, 2011 21:00:45 UTC",39.0481,142.4773,5.4,24.90,220,"near the east coast of Honshu, Japan"
ak,10189466,2,"Friday, March 11, 2011 20:58:49 UTC",61.4458,-146.8209,2.1,26.60,30,"Southern Alaska"
uw,03112056,1,"Friday, March 11, 2011 20:56:13 UTC",45.6940,-122.5599,1.3,9.90,20,"Portland urban area, Washington"
ci,10907357,4,"Friday, March 11, 2011 20:46:51 UTC",33.2230,-116.7377,1.5,12.80,50,"Southern California"
us,c0001z8k,4,"Friday, March 11, 2011 20:41:24 UTC",37.6749,143.6976,5.1,25.00,71,"off the east coast of Honshu, Japan"
us,c0001zav,2,"Friday, March 11, 2011 20:36:10 UTC",37.8376,142.8474,5.5,24.90,287,"off the east coast of Honshu, Japan"
us,c0001z7r,7,"Friday, March 11, 2011 20:34:40 UTC",36.9930,140.9847,5.1,25.20,167,"near the east coast of Honshu, Japan"
us,c0001z6q,9,"Friday, March 11, 2011 20:23:43 UTC",35.8182,141.5825,5.5,24.20,322,"near the east coast of Honshu, Japan"
us,c0001z5z,9,"Friday, March 11, 2011 20:11:22 UTC",39.0254,142.6451,6.3,8.70,476,"near the east coast of Honshu, Japan"
nc,71541531,A,"Friday, March 11, 2011 19:58:46 UTC",38.8325,-122.8783,1.4,2.90,39,"Northern California"
nc,71541526,2,"Friday, March 11, 2011 19:56:38 UTC",39.2112,-120.0675,1.7,6.90,18,"Northern California"
ci,10907325,4,"Friday, March 11, 2011 19:54:49 UTC",33.9268,-117.7987,1.7,11.70,24,"Greater Los Angeles area, California"
us,c0001z4n,6,"Friday, March 11, 2011 19:46:49 UTC",40.4720,139.0700,6.6,10.00,434,"near the west coast of Honshu, Japan"
hv,60222771,1,"Friday, March 11, 2011 19:46:26 UTC",19.3805,-155.0113,3.2,9.00,19,"Island of Hawaii, Hawaii"
us,c0001z41,C,"Friday, March 11, 2011 19:45:24 UTC",37.6527,141.5481,5.2,25.20,207,"near the east coast of Honshu, Japan"
us,c0001z3l,9,"Friday, March 11, 2011 19:31:56 UTC",36.9622,138.3670,5.5,10.30,312,"eastern Honshu, Japan"
us,c0001z3b,8,"Friday, March 11, 2011 19:24:28 UTC",35.7696,140.6387,5.5,24.90,360,"near the east coast of Honshu, Japan"
us,c0001z2t,8,"Friday, March 11, 2011 19:02:58 UTC",39.3722,142.8998,6.1,24.80,345,"near the east coast of Honshu, Japan"
ak,10189314,2,"Friday, March 11, 2011 19:00:50 UTC",60.9150,-147.2060,1.6,9.00,16,"Southern Alaska"
us,c0001z2a,9,"Friday, March 11, 2011 18:59:15 UTC",37.0370,138.3550,6.2,10.00,409,"near the west coast of Honshu, Japan"
nc,71541491,2,"Friday, March 11, 2011 18:56:51 UTC",37.9127,-121.9568,1.3,0.00, 9,"San Francisco Bay area, California"
ci,10907293,4,"Friday, March 11, 2011 18:55:39 UTC",33.1790,-115.6092,1.1,5.00,26,"Southern California"
us,c0001z25,7,"Friday, March 11, 2011 18:55:14 UTC",35.8142,141.6570,4.9,24.60,140,"near the east coast of Honshu, Japan"
us,c0001z1k,6,"Friday, March 11, 2011 18:44:06 UTC",36.8577,141.0294,5.1,25.50,180,"near the east coast of Honshu, Japan"
ak,10189304,2,"Friday, March 11, 2011 18:44:06 UTC",61.2462,-143.2572,1.5,9.40,14,"Southern Alaska"
us,c0001z1d,B,"Friday, March 11, 2011 18:43:13 UTC",40.1391,143.0615,4.9,89.70,87,"off the east coast of Honshu, Japan"
ci,10907285,4,"Friday, March 11, 2011 18:41:55 UTC",33.5418,-117.0058,1.7,12.30,63,"Southern California"
us,c0001z10,8,"Friday, March 11, 2011 18:39:33 UTC",37.9158,143.0551,4.9,1.80,100,"off the east coast of Honshu, Japan"
ak,10189274,3,"Friday, March 11, 2011 18:18:46 UTC",52.5838,-169.1152,2.1,15.60, 7,"Fox Islands, Aleutian Islands, Alaska"
us,c0001yz3,7,"Friday, March 11, 2011 18:17:05 UTC",36.2179,141.6852,5.9,25.40,364,"near the east coast of Honshu, Japan"
us,c0001yy2,6,"Friday, March 11, 2011 18:11:24 UTC",37.1181,142.1601,5.7,13.80,365,"off the east coast of Honshu, Japan"
uu,03111811,2,"Friday, March 11, 2011 18:11:21 UTC",40.3872,-111.9578,1.5,0.40, 6,"Wasatch Front Urban Corridor, Utah"
us,c0001yxt,3,"Friday, March 11, 2011 18:02:38 UTC",36.7926,143.2120,4.7,24.90,32,"off the east coast of Honshu, Japan"
nn,00328647,7,"Friday, March 11, 2011 17:58:39 UTC",37.1352,-116.2093,1.5,5.60,15,"Nevada"
us,c0001ywh,4,"Friday, March 11, 2011 17:50:01 UTC",37.6481,144.9908,5.0,25.80,96,"off the east coast of Honshu, Japan"
ci,10907229,2,"Friday, March 11, 2011 17:39:54 UTC",33.1782,-115.6012,1.4,4.00,21,"Southern California"
us,c0001yvl,7,"Friday, March 11, 2011 17:32:13 UTC",37.1366,144.5718,5.4,24.80,246,"off the east coast of Honshu, Japan"
us,c0001yve,8,"Friday, March 11, 2011 17:30:47 UTC",37.4180,141.0986,5.1,24.90,177,"near the east coast of Honshu, Japan"
us,c0001yv4,5,"Friday, March 11, 2011 17:23:57 UTC",36.0149,141.8876,5.0,24.90,147,"near the east coast of Honshu, Japan"
us,c0001yuc,7,"Friday, March 11, 2011 17:16:59 UTC",37.1110,144.1449,5.5,26.40,206,"off the east coast of Honshu, Japan"
us,c0001yum,2,"Friday, March 11, 2011 17:14:59 UTC",39.0155,142.5168,4.8,51.90,100,"near the east coast of Honshu, Japan"
us,c0001yt9,8,"Friday, March 11, 2011 17:12:40 UTC",37.5641,144.0693,5.0,25.10,133,"off the east coast of Honshu, Japan"
us,c0001yr9,9,"Friday, March 11, 2011 16:55:52 UTC",37.7791,143.1713,5.0,25.10,158,"off the east coast of Honshu, Japan"
ci,10907205,2,"Friday, March 11, 2011 16:55:21 UTC",33.1790,-115.6070,1.0,4.20,17,"Southern California"
us,c0001yr5,7,"Friday, March 11, 2011 16:54:52 UTC",12.3037,-87.5143,4.8,64.30,123,"near the coast of Nicaragua"
ak,10189221,3,"Friday, March 11, 2011 16:50:22 UTC",60.0187,-152.6778,2.0,91.80,34,"Southern Alaska"
ci,10907149,8,"Friday, March 11, 2011 16:43:09 UTC",33.2893,-116.3177,1.0,4.50,42,"Southern California"
us,c0001ypd,6,"Friday, March 11, 2011 16:34:21 UTC",39.3759,143.4052,5.0,40.80,185,"off the east coast of Honshu, Japan"
nc,71541466,2,"Friday, March 11, 2011 16:33:52 UTC",37.4368,-119.3365,1.5,25.60,17,"Central California"
us,c0001yn9,7,"Friday, March 11, 2011 16:20:51 UTC",36.1566,141.8774,5.0,25.30,163,"near the east coast of Honshu, Japan"
us,c0001ymf,7,"Friday, March 11, 2011 16:11:26 UTC",39.4633,143.5765,5.5,9.20,272,"off the east coast of Honshu, Japan"
ak,10192348,2,"Friday, March 11, 2011 16:09:10 UTC",54.7982,-162.6705,1.2,13.50, 8,"Alaska Peninsula"
hv,60222716,1,"Friday, March 11, 2011 16:08:35 UTC",19.2255,-154.8935,2.3,4.70,20,"Hawaii region, Hawaii"
us,c0001ylv,4,"Friday, March 11, 2011 16:04:52 UTC",39.2362,144.3202,5.3,25.50,148,"off the east coast of Honshu, Japan"
us,c0001ykp,5,"Friday, March 11, 2011 15:55:22 UTC",36.6258,142.1619,5.0,24.80,30,"off the east coast of Honshu, Japan"
us,c0001ykf,5,"Friday, March 11, 2011 15:50:59 UTC",37.4089,142.2171,5.0,24.90,46,"off the east coast of Honshu, Japan"
us,c0001yjw,5,"Friday, March 11, 2011 15:46:01 UTC",36.0223,141.9584,5.0,19.70,59,"near the east coast of Honshu, Japan"
us,c0001yjb,8,"Friday, March 11, 2011 15:42:05 UTC",36.0658,141.5152,5.4,15.80,149,"near the east coast of Honshu, Japan"
us,c0001yj5,4,"Friday, March 11, 2011 15:36:15 UTC",38.9073,142.7220,4.9,24.90,97,"near the east coast of Honshu, Japan"
us,c0001yip,7,"Friday, March 11, 2011 15:32:33 UTC",37.2162,142.2326,5.2,25.00,151,"off the east coast of Honshu, Japan"
nc,71541431,4,"Friday, March 11, 2011 15:24:35 UTC",38.8298,-122.8058,1.0,2.20,41,"Northern California"
us,c0001yia,5,"Friday, March 11, 2011 15:19:37 UTC",36.2326,141.8555,5.6,25.00,224,"near the east coast of Honshu, Japan"
us,c0001yib,4,"Friday, March 11, 2011 15:13:14 UTC",35.9968,141.7959,6.2,18.90,475,"near the east coast of Honshu, Japan"
nc,71541416,2,"Friday, March 11, 2011 15:04:37 UTC",38.8270,-122.7637,1.7,1.50,49,"Northern California"
us,c0001yhi,3,"Friday, March 11, 2011 15:01:38 UTC",39.0820,142.3828,5.0,26.00,126,"near the east coast of Honshu, Japan"
us,c0001yh1,7,"Friday, March 11, 2011 14:56:15 UTC",35.9786,141.3673,5.8,25.00,293,"near the east coast of Honshu, Japan"
us,c0001ygn,4,"Friday, March 11, 2011 14:54:03 UTC",35.9188,141.8188,5.4,24.90,113,"near the east coast of Honshu, Japan"
us,c0001yg7,6,"Friday, March 11, 2011 14:44:07 UTC",36.6553,140.7692,5.1,25.10,150,"near the east coast of Honshu, Japan"
us,c0001yfj,8,"Friday, March 11, 2011 14:26:30 UTC",37.4305,142.2543,5.4,13.20,127,"off the east coast of Honshu, Japan"
us,c0001yfi,6,"Friday, March 11, 2011 14:20:19 UTC",37.9470,143.1829,5.1,25.20,118,"off the east coast of Honshu, Japan"
nm,031111b,A,"Friday, March 11, 2011 14:18:28 UTC",35.2714,-92.3388,2.6,4.00,12,"Arkansas"
us,c0001yf2,4,"Friday, March 11, 2011 14:10:39 UTC",37.5754,141.9634,5.2,25.50,179,"near the east coast of Honshu, Japan"
uu,03111409,2,"Friday, March 11, 2011 14:09:00 UTC",39.5098,-111.9802,1.5,2.20,14,"Utah"
us,c0001yew,6,"Friday, March 11, 2011 14:00:37 UTC",36.1506,140.8447,5.5,30.80,259,"near the east coast of Honshu, Japan"
us,c0001yf0,2,"Friday, March 11, 2011 13:58:49 UTC",36.6808,141.7757,4.9,25.30,52,"near the east coast of Honshu, Japan"
us,c0001yeu,5,"Friday, March 11, 2011 13:55:27 UTC",38.0386,142.8308,5.2,24.90,239,"near the east coast of Honshu, Japan"
us,c0001yeg,4,"Friday, March 11, 2011 13:48:38 UTC",38.4264,143.0606,5.3,25.10,203,"off the east coast of Honshu, Japan"
ak,10189071,2,"Friday, March 11, 2011 13:48:14 UTC",61.6565,-149.7412,1.8,46.40,19,"Southern Alaska"
us,c0001ydw,5,"Friday, March 11, 2011 13:43:10 UTC",38.9724,144.2090,5.6,25.20,214,"off the east coast of Honshu, Japan"
us,c0001ydy,7,"Friday, March 11, 2011 13:42:26 UTC",37.4105,142.0090,4.9,25.30,124,"off the east coast of Honshu, Japan"
us,c0001yck,5,"Friday, March 11, 2011 13:34:36 UTC",36.2492,141.8501,5.6,35.50,145,"near the east coast of Honshu, Japan"
us,c0001yci,8,"Friday, March 11, 2011 13:31:54 UTC",39.1522,142.8367,5.1,25.00,103,"near the east coast of Honshu, Japan"
ak,10189047,2,"Friday, March 11, 2011 13:21:50 UTC",61.6057,-151.1895,1.8,6.10,14,"Southern Alaska"
ak,10189043,2,"Friday, March 11, 2011 13:21:36 UTC",64.0167,-147.3875,2.4,3.30,20,"Central Alaska"
nc,71541391,4,"Friday, March 11, 2011 13:20:18 UTC",38.6395,-119.5973,2.2,1.20,16,"Central California"
ak,10189046,2,"Friday, March 11, 2011 13:20:14 UTC",56.7117,-157.9158,2.5,85.40,20,"Alaska Peninsula"
us,c0001yb4,5,"Friday, March 11, 2011 13:16:49 UTC",36.3043,141.7304,5.8,30.10,96,"near the east coast of Honshu, Japan"
us,c0001ybf,6,"Friday, March 11, 2011 13:15:45 UTC",37.3929,141.8818,5.1,30.10,156,"near the east coast of Honshu, Japan"
nc,71541386,3,"Friday, March 11, 2011 13:05:35 UTC",38.8468,-122.7607,2.3,2.40,68,"Northern California"
us,c0001yak,3,"Friday, March 11, 2011 13:02:43 UTC",36.7555,141.8848,5.3,30.20,28,"near the east coast of Honshu, Japan"
us,c0001y9x,7,"Friday, March 11, 2011 12:59:21 UTC",36.1276,141.7676,5.3,24.90,77,"near the east coast of Honshu, Japan"
us,c0001y9n,8,"Friday, March 11, 2011 12:54:52 UTC",38.5016,142.1201,5.4,36.70,297,"near the east coast of Honshu, Japan"
nn,00328586,7,"Friday, March 11, 2011 12:49:56 UTC",37.2266,-115.7957,2.0,5.60,16,"Nevada"
us,c0001y9h,8,"Friday, March 11, 2011 12:49:01 UTC",36.1577,141.7111,5.6,25.00,336,"near the east coast of Honshu, Japan"
ak,10189014,2,"Friday, March 11, 2011 12:35:37 UTC",63.9414,-148.8859,1.1,0.00,10,"Central Alaska"
us,c0001y99,4,"Friday, March 11, 2011 12:34:22 UTC",36.9121,143.7361,5.3,39.00,127,"off the east coast of Honshu, Japan"
nc,71541376,2,"Friday, March 11, 2011 12:33:21 UTC",38.8240,-122.8032,1.0,3.00,47,"Northern California"
us,c0001y8c,4,"Friday, March 11, 2011 12:33:18 UTC",38.3740,142.5905,5.2,29.70,47,"near the east coast of Honshu, Japan"
us,c0001y82,B,"Friday, March 11, 2011 12:28:44 UTC",36.1660,141.6636,5.2,29.30,135,"near the east coast of Honshu, Japan"
ak,10192341,2,"Friday, March 11, 2011 12:28:19 UTC",53.2403,-161.4355,2.3,25.00,12,"south of Alaska"
us,c0001y7q,7,"Friday, March 11, 2011 12:24:37 UTC",36.5247,141.7073,5.3,27.80,188,"near the east coast of Honshu, Japan"
ak,10188996,3,"Friday, March 11, 2011 12:15:06 UTC",51.1473,-178.4146,3.5,5.50,18,"Andreanof Islands, Aleutian Islands, Alaska"
ak,10188999,2,"Friday, March 11, 2011 12:14:57 UTC",61.9272,-147.8413,1.5,30.50,16,"Southern Alaska"
us,c0001y6g,6,"Friday, March 11, 2011 12:12:53 UTC",38.0517,142.5419,5.9,21.60,233,"near the east coast of Honshu, Japan"
us,c0001y6s,3,"Friday, March 11, 2011 12:04:16 UTC",36.3509,142.6998,5.1,38.40,56,"off the east coast of Honshu, Japan"
hv,60222626,1,"Friday, March 11, 2011 11:58:12 UTC",19.3313,-154.9930,2.3,10.00,14,"Hawaii region, Hawaii"
us,c0001y5y,3,"Friday, March 11, 2011 11:56:16 UTC",36.3560,141.5035,5.5,39.40,118,"near the east coast of Honshu, Japan"
us,c0001y4v,6,"Friday, March 11, 2011 11:54:02 UTC",36.9823,142.5352,5.1,45.00,44,"off the east coast of Honshu, Japan"
us,c0001y4r,5,"Friday, March 11, 2011 11:46:46 UTC",36.0342,141.0550,5.8,47.50,43,"near the east coast of Honshu, Japan"
us,c0001y4m,5,"Friday, March 11, 2011 11:44:28 UTC",36.7086,142.2309,5.8,31.00,236,"off the east coast of Honshu, Japan"
nc,71541341,6,"Friday, March 11, 2011 11:43:20 UTC",38.7533,-122.7168,1.6,1.70,55,"Northern California"
us,c0001y4u,6,"Friday, March 11, 2011 11:36:39 UTC",39.2757,142.5206,6.5,11.60,568,"near the east coast of Honshu, Japan"
us,c0001y36,5,"Friday, March 11, 2011 11:21:02 UTC",35.7593,140.9126,5.7,25.20,275,"near the east coast of Honshu, Japan"
nc,71541316,2,"Friday, March 11, 2011 11:20:47 UTC",40.2950,-121.0088,1.2,5.00,10,"Northern California"
us,c0001y3g,3,"Friday, March 11, 2011 11:16:50 UTC",36.6140,141.8938,5.5,36.60,187,"near the east coast of Honshu, Japan"
hv,60222606,1,"Friday, March 11, 2011 11:16:03 UTC",19.4200,-155.0102,1.8,12.70,10,"Island of Hawaii, Hawaii"
us,c0001y2p,5,"Friday, March 11, 2011 11:13:12 UTC",36.4506,141.7890,5.5,18.20,204,"near the east coast of Honshu, Japan"
us,c0001y2a,6,"Friday, March 11, 2011 11:10:57 UTC",35.5344,141.8555,5.5,27.70,185,"near the east coast of Honshu, Japan"
ak,10192338,2,"Friday, March 11, 2011 11:04:17 UTC",52.6637,-169.3595,2.2,6.80, 9,"Fox Islands, Aleutian Islands, Alaska"
us,c0001y1a,8,"Friday, March 11, 2011 11:00:51 UTC",37.8127,141.4809,5.6,28.70,342,"near the east coast of Honshu, Japan"
us,c0001y11,9,"Friday, March 11, 2011 10:58:05 UTC",39.0597,142.2127,5.1,30.30,123,"near the east coast of Honshu, Japan"
nc,71541306,3,"Friday, March 11, 2011 10:56:47 UTC",35.6973,-121.1453,1.7,6.80,45,"Central California"
us,c0001y1c,5,"Friday, March 11, 2011 10:56:23 UTC",35.4963,-97.0897,3.2,4.70,32,"Oklahoma"
us,c0001y0j,5,"Friday, March 11, 2011 10:52:07 UTC",38.5341,143.3461,5.0,29.90,137,"off the east coast of Honshu, Japan"
nc,71541301,2,"Friday, March 11, 2011 10:45:55 UTC",37.3772,-121.7335,1.3,7.20,29,"San Francisco Bay area, California"
us,c0001y04,7,"Friday, March 11, 2011 10:45:46 UTC",38.4658,143.5909,5.5,41.10,253,"off the east coast of Honshu, Japan"
hv,60222601,1,"Friday, March 11, 2011 10:42:47 UTC",19.3667,-154.9850,1.9,10.60,13,"Hawaii region, Hawaii"
us,c0001xzj,6,"Friday, March 11, 2011 10:35:35 UTC",37.0437,141.2979,5.3,25.80,160,"near the east coast of Honshu, Japan"
hv,60222596,1,"Friday, March 11, 2011 10:32:36 UTC",19.3375,-154.9902,2.1,0.60,22,"Hawaii region, Hawaii"
us,c0001xz5,9,"Friday, March 11, 2011 10:28:44 UTC",39.4467,143.5309,5.9,29.30,343,"off the east coast of Honshu, Japan"
ci,10906957,4,"Friday, March 11, 2011 10:28:16 UTC",32.6648,-115.9640,2.2,5.10,40,"Southern California"
us,c0001xyh,7,"Friday, March 11, 2011 10:20:27 UTC",36.9663,142.2891,5.6,21.70,230,"off the east coast of Honshu, Japan"
